,titleID,Authors,Journal,publisher,year,cited_num,cites_per_year,date,cited_num_mod,cites_per_year_mod
10305,In situ polymerization of hybrid polyethylene‐alumina nanocomposites,"Xi Zhang, Leonardo C Simon",Macromolecular Materials and Engineering,WILEY‐VCH Verlag,2005,74,4.699025748086291,2005-06-24,75,4.762526096033403
10306,Evaluation of polydimethylsiloxane (PDMS) surface modification approaches for microfluidic applications,"Zeyad Almutairi, Carolyn L Ren, Leonardo Simon",Colloids and Surfaces A: Physicochemical and Engineering Aspects,Elsevier,2012,73,8.802444664684508,2012-12-05,74,8.923026098447309
10307,Degradation analysis and modeling of reinforced catalyst coated membranes operated under OCV conditions,"Sumit Kundu, Michael W Fowler, Leonardo C Simon, Rami Abouatallah, Natasha Beydokhti",Journal of Power Sources,Elsevier,2008,73,5.813877372899848,2008-09-01,74,5.893519528692996
10309,Dynamic Monte Carlo simulation of atom‐transfer radical polymerization,"Mamdouh Al‐Harthi, Joao BP Soares, Leonardo C Simon",Macromolecular Materials and Engineering,WILEY‐VCH Verlag,2006,70,4.785540363363926,2006-08-07,71,4.853905225697696
10310,Influences of cellulose nanofiber on the epoxy network formation,"Abdollah Omrani, Leonardo C Simon, Abbas A Rostami",Materials Science and Engineering: A,Elsevier,2008,58,4.612200435729847,2008-08-25,59,4.691721132897603
10311,Polyethylene Made with In Situ Supported Ni–Diimine/SMAO: Replication Phenomenon and Effect of Polymerization Conditions on Polymer Microstructure and Morphology,"Leonardo C Simon, Harish Patel, Joao BP Soares, Roberto F de Souza",Macromolecular Chemistry and Physics,WILEY‐VCH Verlag GmbH,2001,58,2.9905353863540047,2001-11-01,59,3.042096341291143
10312,[η3‐methallyl‐nickel‐dad]PF6 complex: new catalyst precursor for ethylene polymerization,"Roberto‐F De Souza, Raquel S Mauler, Leonardo C Simon, Fernanda F Nunes, Daniela VS Vescia, Alessandro Cavagnolli",Macromolecular rapid communications,Hüthig & Wepf Verlag,1997,52,2.2067201488199046,1997-09-01,53,2.249157074758749
10313,Effect of molecular structure on dynamic mechanical properties of polyethylene obtained with nickel–diimine catalysts,"LC Simon, RF De Souza, JBP Soares, RS Mauler",Polymer,Elsevier,2001,41,2.060443342971224,2001-05-01,42,2.110698058653449
10314,Analysis of the chemical composition distribution of ethylene/α-olefin copolymers by solution differential scanning calorimetry: an alternative technique to Crystaf,"Deborah M Sarzotti, João BP Soares, Leonardo C Simon, Lucas JD Britto",Polymer,Elsevier,2004,39,2.319915254237288,2004-06-01,40,2.3794002607561926
10315,Atom‐transfer radical polymerization of styrene with bifunctional and monofunctional initiators: Experimental and mathematical modeling results,"Mamdouh Al‐Harthi, Long Shun Cheng, João BP Soares, Leonardo C Simon",Journal of Polymer Science Part A: Polymer Chemistry,"Wiley Subscription Services, Inc., A Wiley Company",2007,38,2.751438206705019,2007-06-01,39,2.8238444753025194
10316,Atom transfer radical polymerization (ATRP) of styrene and acrylonitrile with monofunctional and bifunctional initiators,"Mamdouh Al-Harthi, Amirpouyan Sardashti, João BP Soares, Leonardo C Simon",Polymer,Elsevier,2007,38,2.7137546468401488,2007-03-23,39,2.7851692428096264
10317,"Cure kinetics, dynamic mechanical and morphological properties of epoxy resin–Im6NiBr2 system","Abdollah Omrani, Leonardo C Simon, Abbas A Rostami, Mousa Ghaemy",European polymer journal,Pergamon,2008,37,2.8330186700230753,2008-03-01,38,2.909586742185861
10318,Multi-products productions from Malaysian oil palm empty fruit bunch (EFB): Analyzing economic potentials from the optimal biomass supply chain,"Abdulhalim Abdulrazik, Mohamed Elsholkami, Ali Elkamel, Leonardo Simon",Journal of cleaner production,Elsevier,2017,35,10.601659751037344,2017-12-01,36,10.904564315352697
10319,Aging characteristics of RTV silicone rubber insulator coatings,"A Naderian Jahromi, Edward A Cherney, Shesha H Jayaram, Leonardo C Simon",IEEE Transactions on Dielectrics and Electrical Insulation,IEEE,2008,35,2.698563582594001,2008-04-03,36,2.7756653992395437
10320,Dynamic Monte Carlo simulation of ATRP with bifunctional initiators,"Mamdouh Al‐Harthi, João BP Soares, Leonardo C Simon",Macromolecular Reaction Engineering,WILEY‐VCH Verlag,2007,35,2.4643132716049383,2007-01-09,36,2.5347222222222223
10321,Polyethylene made with combinations of single‐site‐type catalysts: Monte Carlo simulation of long‐chain branch formation,"Leonardo C Simon, Joao BP Soares",Macromolecular theory and simulations,WILEY‐VCH Verlag GmbH,2002,35,1.8283955918133674,2002-02-01,36,1.880635465865178
10322,Effect of polymerization temperature and pressure on the microstructure of Ni-diimine-catalyzed polyethylene: parameter identification for Monte-Carlo simulation,"Leonardo C Simon, Christopher P Williams, João BP Soares, Roberto F de Souza",Chemical engineering science,Pergamon,2001,34,1.7231324632046654,2001-07-01,35,1.7738128297695086
10323,Polyamide 6–wheat straw composites: Effects of additives on physical and mechanical properties of the composite,"Yasaman Amintowlieh, Amirpouyan Sardashti, Leonardo C Simon",Polymer composites,"Wiley Subscription Services, Inc., A Wiley Company",2012,33,3.747666459240822,2012-06-01,34,3.861232109520847
10324,Corrosion inhibition of copper in sodium chloride solution using polyetherimide/graphene composites,"Hesham Alhumade, Ahmed Abdala, Aiping Yu, Ali Elkamel, Leonardo Simon",The Canadian Journal of Chemical Engineering,couldnt find,2016,32,6.547085201793721,2016-05-01,33,6.751681614349775
10325,XAS study of the nickel(α-diimine) catalyst for olefin polymerization,"Roberto Fernando de Souza, Leonardo Coelho Simon, M Alves Maria do Carmo",Journal of Catalysis,Academic Press,2003,32,1.7675544794188864,2003-02-15,33,1.8227905569007266
10326,Enhanced protective properties and UV stability of epoxy/graphene nanocomposite coating on stainless steel,"H Alhumade, A Yu, A Elkamel, L Simon, A Abdala",Express Polymer Letters,"Budapest University of Technology and Economics, Faculty of Mechanical Engineering, Department of Polymer Engineering",2016,31,7.207006369426751,2016-12-01,32,7.439490445859872
10327,Effects of thermal aging on isotactic polypropylene crystallinity,"Aaron Law, Leonardo Simon, Pearl Lee‐Sullivan",Polymer Engineering & Science,"Wiley Subscription Services, Inc., A Wiley Company",2008,30,2.3120777027027026,2008-04-01,31,2.3891469594594597
10328,Polyethylene/clay nanocomposites made with metallocenes supported on different organoclays,"Abolfazl Maneshi, João BP Soares, Leonardo C Simon",Macromolecular Chemistry and Physics,WILEY‐VCH Verlag,2011,28,2.7621621621621624,2011-02-01,29,2.860810810810811
10329,Mathematical modeling of atom‐transfer radical copolymerization,"Mamdouh Al‐Harthi, João BP Soares, Leonardo C Simon",Macromolecular Reaction Engineering,WILEY‐VCH Verlag,2007,28,2.0411424006391052,2007-07-05,29,2.1140403435190733
10330,Influence of micro-porous layer and operating conditions on the fluoride release rate and degradation of PEMFC membrane electrode assemblies,"Sumit Kundu, Kunal Karan, Michael Fowler, Leonardo C Simon, Brant Peppley, Ela Halliop",Journal of Power Sources,Elsevier,2008,27,2.0941351466213343,2008-05-01,28,2.17169570760731
10331,Study on curing mechanism of DGEBA/nickel–imidazole system,"Abdollah Omrani, Leonardo C Simon, Abbas A Rostami, Mousa Ghaemy",Thermochimica acta,Elsevier,2008,26,1.9803839732888147,2008-02-05,27,2.0565525876460766
10332,Kinetic investigation of ethylene polymerization catalyzed by nickel-diimine catalysts,"Leonardo C Simon, Christopher P Williams, João BP Soares, Roberto F de Souza",Journal of Molecular Catalysis A: Chemical,Elsevier,2001,25,1.2371203904555315,2001-01-08,26,1.2866052060737527
10333,Dimerization and polymerization of ethylene catalyzed by nickel complexes bearing multidentate amino-functionalized indenyl ligands,"Laurent F Groux, Davit Zargarian, Leonardo C Simon, João BP Soares",Journal of Molecular Catalysis A: Chemical,Elsevier,2003,23,1.2708144111413866,2003-02-17,24,1.3260672116257948
10334,Contact angle and surface energy analysis of soy materials subjected to potassium permanganate and autoclave treatment,"Barbara E Guettler, Christine Moresoli, Leonardo C Simon",Industrial crops and products,Elsevier,2013,22,2.9446277961129446,2013-10-01,23,3.0784745141180783
10335,Mathematical modeling of atom‐transfer radical polymerization using bifunctional initiators,"Mamdouh Al‐Harthi, João BP Soares, Leonardo C Simon",Macromolecular theory and simulations,WILEY‐VCH Verlag,2006,22,1.471774193548387,2006-04-12,23,1.5386730205278591
10336,Correlation between mechanical dissipation and improved X-band electromagnetic shielding capabilities of amine functionalized graphene/thermoplastic polyurethane composites,"Azam Nasr Esfahani, AliAsghar Katbab, Aidin Taeb, Leonardo Simon, Michael A Pope",European Polymer Journal,Pergamon,2017,21,6.0545023696682465,2017-10-01,22,6.342812006319115
10337,Modeling of atom transfer radical polymerization with bifunctional initiators: diffusion effects and case studies,"Mamdouh Al‐Harthi, João BP Soares, Leonardo C Simon",Macromolecular Chemistry and Physics,WILEY‐VCH Verlag,2006,21,1.394650655021834,2006-03-03,22,1.4610625909752548
10338,"Microstructural Characterization of Molecular Weight Fractions of Ethylene/1, 7‐Octadiene Copolymers Made with a Constrained Geometry Catalyst","Deborah M Sarzotti, Abhishek Narayan, Philip M Whitney, Leonardo C Simon, Joao BP Soares",Macromolecular Materials and Engineering,WILEY‐VCH Verlag,2005,20,1.2700069589422407,2005-06-24,21,1.3335073068893528
10339,Open circuit voltage durability study and model of catalyst coated membranes at different humidification levels,"Sumit Kundu, Michael W Fowler, Leonardo C Simon, Rami Abouatallah, Natasha Beydokhti",Journal of Power Sources,Elsevier,2010,19,1.828850210970464,2010-11-01,20,1.9251054852320675
10340,Cure kinetics FTIR study of epoxy/nickel–imidazole system,"A Omrani, LC Simon, AA Rostami, M Ghaemy",International Journal of Chemical Kinetics,"Wiley Subscription Services, Inc., A Wiley Company",2008,19,1.5231715352514825,2008-10-01,20,1.6033384581594552
10341,Effect of the co‐catalyst on the polymerization of ethylene and styrene by nickel‐diimine complexes,"RS Mauler, RF De Souza, DVV Vesccia, LC Simon",Macromolecular Rapid Communications,WILEY‐VCH Verlag GmbH,2000,19,0.9091504981646565,2000-05-01,20,0.957000524383849
10342,Monte‐Carlo simulation of branching distribution in Ni‐diimine catalyzed polyethylene,"Leonardo C Simon, Joao BP Soares, Roberto F de Souza",AIChE journal,"Wiley Subscription Services, Inc., A Wiley Company",2000,17,0.8167697775437672,2000-06-01,18,0.8648150585757536
10343,Monte carlo simulation of long-chain branched polyolefins made with dual catalysts: A classification of chain structures in topological branching families,"Leonardo C Simon, João BP Soares",Industrial & engineering chemistry research,American Chemical Society,2005,16,1.0034364261168385,2005-04-13,17,1.0661512027491409
10344,Mechanical properties and crack propagation of soy‐polypropylene composites,"Barbara E Guettler, Christine Moresoli, Leonardo C Simon",Journal of applied polymer science,"Wiley Subscription Services, Inc., A Wiley Company",2013,15,2.0106500183621008,2013-10-05,16,2.144693352919574
10346,XAS study of the nickel (α-diimine) catalyst for olefin polymerization,"Roberto Fernando de Souza, Leonardo Coelho Simon, MCM Maria do Carmo M Alves",Journal of Catalysis,Elsevier Science,2003,14,0.7680745528333084,2003-01-01,15,0.8229370208928304
10347,Gas selectivity measurements as a diagnostic tool for fuel cells,"Sumit Kundu, Michael W Fowler, Leonardo C Simon",Journal of power sources,Elsevier,2008,12,0.9368983957219251,2008-06-01,13,1.0149732620320855
10348,Dynamic Monte Carlo simulation of graft copolymers made with ATRP and metallocene catalysts,"Mamdouh Al‐Harthi, Joao BP Soares, Leonardo C Simon",Macromolecular Symposia,WILEY‐VCH Verlag,2006,10,0.6948410432134019,2006-11-01,11,0.7643251475347421
10350,Comparing strategies for the synthesis of polyolefinic thermoplastic elastomers via macromonomer incorporation,"Monica C Haag, Leonardo C Simon, Joao BP Soares",Macromolecular theory and simulations,WILEY‐VCH Verlag,2003,10,0.5561481030016762,2003-04-01,11,0.6117629133018437
10351,Simulation of branching distribution of polyethylene made with Ni-diimine catalysts. An elegant solution using population balances,"JBP Soares, LC Simon, RF De Souza",Polymer Reaction Engineering,Taylor & Francis Group,2001,10,0.5089235917456776,2001-07-31,11,0.5598159509202454
10352,Monte Carlo simulation of ethylene copolymers: a look into the monomer sequence distribution,"Mohammad A Al‐Saleh, Leonardo C Simon",Macromolecular Symposia,WILEY‐VCH Verlag,2006,9,0.6253569388920617,2006-11-01,10,0.6948410432134019
10354,Renewable agricultural fibers as reinforcing fillers in plastics,"Zena S Ng, LC Simon, A Elkamel",Journal of thermal analysis and calorimetry,Springer Netherlands,2009,8,0.6680393502630977,2009-04-01,9,0.7515442690459849
10355,Preparation and methodology for chemical mapping of sol–gel thin films containing lysozyme,"Dominik L Jürgen-Lohmann, Christoph Nacke, Raymond L Legge, Leonardo C Simon",Journal of sol-gel science and technology,Springer US,2009,8,0.6680393502630977,2009-04-01,9,0.7515442690459849
10356,High-temperature creep behavior of wheat straw isotactic/impact-modified polypropylene composites,"Mehdi Tajvidi, Leonardo C Simon",Journal of Thermoplastic Composite Materials,SAGE Publications,2015,7,1.2794191286930394,2015-10-01,8,1.4621932899349024
10357,Polyamide 6‐wheat straw composites: Degradation kinetics,"Yasaman Amintowlieh, Amirpouyan Sardashti, Leonardo C Simon",Polymer composites,"Wiley Subscription Services, Inc., A Wiley Company",2012,7,0.7949595519601743,2012-06-01,8,0.9085252022401992
10358,An efficient in situ polymerization method for the production of polyethylene/clay nanocomposites: Effect of polymerization conditions on particle morphology,"Abolfazl Maneshi, João BP Soares, Leonardo C Simon",Macromolecular Chemistry and Physics,WILEY‐VCH Verlag,2011,7,0.7354634427173287,2011-09-15,8,0.8405296488198042
10359,Role of surface functionalization on corrosion resistance and thermal stability of epoxy/glass flake composite coating on cold rolled steel,"H Alhumade, RP Nogueira, A Yu, A Elkamel, L Simon, A Abdala",Progress in Organic Coatings,Elsevier,2018,6,2.3523093447905477,2018-09-01,7,2.744360902255639
10360,"Morphological, physical and thermal characterization of microfibrillated cellulose","Elaine Cristiana Lengowski, Graciela Inês Bolzon de Muñiz, Alan Sulado de Andrade, Leonardo Coelho Simon, Silvana Nisgoski",Revista Árvore,Sociedade de Investigações Florestais,2018,6,1.8654173764906303,2018-01-01,7,2.176320272572402
10362,Surface modification of wood fiber and preparation of a wood fiber–polypropylene hybrid by in situ polymerization,"C Ravindra Reddy, Leonardo C Simon",Macromolecular Materials and Engineering,WILEY‐VCH Verlag,2010,6,0.574501573976915,2010-10-12,7,0.6702518363064008
10363,Effect of sol–gel hydrophobicity on the distribution and structure of different proteins in organically modified sol–gel thin films,"Dominik L Jürgen-Lohmann, Christoph Nacke, Leonardo C Simon, Raymond L Legge",Journal of sol-gel science and technology,Springer US,2009,6,0.5306518051853647,2009-12-01,7,0.6190937727162588
10364,Gas‐Phase Polymerization with Transition Metal Catalysts Supported on Montmorillonite–A Particle Morphological Study,"Sang‐Young A Shin, Leonardo C Simon, João BP Soares, Günter Scholz, Timothy FL McKenna",Macromolecular symposia,WILEY‐VCH Verlag,2009,6,0.5229226361031518,2009-10-01,7,0.6100764087870105
10365,Genome regions associated with functional performance of soybean stem fibers in polypropylene thermoplastic composites,"Yarmilla Reinprecht, Muhammad Arif, Leonardo C Simon, K Peter Pauls",PloS one,Public Library of Science,2015,5,0.8786711603273952,2015-07-13,6,1.0544053923928742
10366,Development of cost effective and sustainable polyamide blends for automotive applications,"Andrea Birch, Charles Dal Castel, Alper Kiziltas, Deborah Mielewski, Leonardo Simon",SPE Automotive Composites Conference & Exhibition,couldnt find,2015,5,0.8039647577092511,2015-01-01,6,0.9647577092511013
10367,Wheat straw fibre size effects on the mechanical properties of polypropylene composites,"Rois Fatoni, Leonardo Simon, Ali Elkamel, Ali Almansoori",The Canadian Journal of Chemical Engineering,couldnt find,2014,5,0.7726502963590177,2014-10-01,6,0.9271803556308214
10368,Optimal product design of wheat straw polypropylene composites,"Ali Elkamel, Rois Fatoni, Leonardo Simon, Hedia Fgaier","Proceedings of the 2012 International Conference on Industrial Engineering and Operations Management Istanbul, Turkey",couldnt find,2012,5,0.573178391959799,2012-07-01,6,0.6878140703517588
10369,A Single‐Gallery Model for the In Situ Production of Polyethylene‐Clay Nanocomposites,"Abolfazl Maneshi, João BP Soares, Leonardo C Simon",Macromolecular Symposia,WILEY‐VCH Verlag,2006,5,0.34742052160670095,2006-11-01,6,0.4169046259280411
10370,"Synthesis of polyimides from α, αʹ-bis (3-aminophenoxy)-p-xylene: Spectroscopic, single crystal XRD and thermal studies","Ahmad Raza Ashraf, Zareen Akhter, Leonardo C Simon, Vickie McKee, Charles Dal Castel",Journal of Molecular Structure,Elsevier,2018,4,1.403846153846154,2018-05-15,5,1.7548076923076925
10371,Optimizing corrosion protection of Stainless Steel 304 by epoxy-graphene composite using factorial experimental design,"Hesham Alhumade, Aiping Yu, Ali Elkamel, Leonardo Simon","Proceedings of the 2016 International Conference on Industrial Engineering and Operations Management, Detroit, Michigan, USA",couldnt find,2016,4,0.8907870652837095,2016-09-23,5,1.113483831604637
10373,Morphology and Thermal Characteristics of Polyethylene Nanocomposites Made Using Montmorillonite‐Supported Cp2ZrCl2 and Ni‐Diimine Precatalysts,"Sang‐Young A Shin, Leonardo C Simon, João BP Soares, Günter Scholz, Timothy F McKenna",Macromolecular Reaction Engineering,WILEY‐VCH Verlag,2009,3,0.26468455402465557,2009-11-21,4,0.35291273869954076
10375,High-speed material jetting additive manufacturing of silicone structures: mechanical characterization,"Farzad Liravi, Mehrnaz Salarian, Charles Dal Castel, Leonardo Simon, Ehsan Toyserkani",Progress in Additive Manufacturing,Springer International Publishing,2019,2,1.5368421052631578,2019-12-01,3,2.3052631578947365
10376,Preparation of polycarbonate nanofibres containing nanocrystalline cellulose,"Andrew C Finkle, Leonardo C Simon",J-FOR-JOURNAL OF SCIENCE & TECHNOLOGY FOR FOREST PRODUCTS AND PROCESSES,PULP & PAPER TECHNICAL ASSOC CANADA,2012,2,0.21687462863933452,2012-01-01,3,0.3253119429590018
10377,Polyolefin–clay nanocomposites by in-situ polymerization,"Abolfazl Maneshi, João Soares, Leonardo Simon",In-Situ Synthesis of Polymer Nanocomposites,couldnt find,2011,2,0.21395076201641267,2011-11-16,3,0.320926143024619
10378,"Synthesis of Ethylene/Acrylonitrile Composite Elastomers with Nanosized Polyacrylonitrile Domains Using α‐Dimine‐[N, N] Nickel Dichloride/EASC","Sang‐Young Shin, Leonardo C Simon, Joao BP Soares",Macromolecular Chemistry and Physics,WILEY‐VCH Verlag,2011,2,0.20049436967865972,2011-04-01,3,0.30074155451798956
10380,Different degree of fibrillation: strategy to reduce permeability in nanocellulose-starch films,"Elaine C Lengowski, Eraldo A Bonfatti Junior, Leonardo Simon, Graciela IB de Muniz, Alan S de Andrade, Silvana Nisgoski, Umberto Klock",Cellulose,Springer Netherlands,2020,1,3.3486238532110093,2020-12-01,2,6.697247706422019
10381,"Polyimide derivatives of 4, 4ʹ-bis ((4-aminophenoxy) methyl)-1, 1ʹ-biphenyl: Synthesis, spectroscopic characterization, single crystal XRD and thermal studies","Ahmad Raza Ashraf, Zareen Akhter, Leonardo C Simon, Charles Dal Castel, Abdeljalil Assoud",Journal of Molecular Structure,Elsevier,2018,1,0.40691192865105913,2018-10-05,2,0.8138238573021183
10383,Thermal transitions and temperature dependent mechanical behavior of wheat straw/talc isotactic/impact modified polypropylene composites,"Mehdi Tajvidi, Arathi Mohan Sharma, Leonardo C Simon",Journal of Reinforced Plastics and Composites,SAGE Publications,2013,1,0.13384671800513384,2013-10-01,2,0.2676934360102677
10384,Computer‐Aided Product Design of Wheat Straw Polypropylene Composites,"Rois Fatoni, Ali Almansoori, Ali Elkamel, Leonardo Simon",Modeling and Prediction of Polymer Nanocomposite Properties,Wiley‐VCH Verlag GmbH & Co. KGaA,2013,1,0.12223710649698594,2013-01-15,2,0.24447421299397187
10385,Viscoelastic Properties of Wheat Straw Fiber/Talc/Polypropylene Composites for Automotive Applications,"Mehdi Tajvidi, Arathi Mohan Sharma, Leonardo C Simon",SPE Automotive Composites Conference and Exhibition,couldnt find,2012,1,0.10843731431966726,2012-01-01,2,0.21687462863933452
10386,Functional Graphene Oxide/Epoxy Nanocomposite Coatings with Enhanced Protection Properties,"H Alhumade, RP Nogueira, A Yu, L Simon, A Elkamel","Handbook of Graphene, Volume 4: Composites",John Wiley & Sons,2019,0,0.0,2019-06-12,1,0.5641421947449768
10388,A computer‐aided framework for product design with application to wheat straw polypropylene composites,"Rois Fatoni, Ali Elkamel, Leonardo Simon, Ali Almansoori",The Canadian Journal of Chemical Engineering,couldnt find,2015,0,0.0,2015-12-01,1,0.18853305785123967
10391,Macromol. Mater. Eng. 10/2010,"C Ravindra Reddy, Leonardo C Simon",Macromolecular Materials and Engineering,WILEY‐VCH Verlag,2010,0,0.0,2010-10-12,1,0.09575026232948583
10393,Macromol. React. Eng. 9/2009,"Sang‐Young A Shin, Leonardo C Simon, João BP Soares, Günter Scholz, Timothy F McKenna",Macromolecular Reaction Engineering,WILEY‐VCH Verlag,2009,0,0.0,2009-11-21,1,0.08822818467488519
10395,Cover Picture: Macromol. Theory Simul. 3/2006,"Mamdouh Al‐Harthi, João BP Soares, Leonardo C Simon",Macromolecular Theory and Simulations,WILEY‐VCH Verlag,2006,0,0.0,2006-04-12,1,0.06689882697947214
10398,Recent developments in polyolefin reaction engineering,"Timothy F MCKENNA, João BP SOARES, Leonardo C SIMON",Macromolecular materials and engineering (Print),couldnt find,2005,0,0.0,2005-01-01,1,0.06163458291117866
10399,Use Of Polar Comonomers For Preparing Hybrid Polyethylene-nanoalumina Composites,"Jason Xi Zhang, Leonardo C Simon",Polymeric Materials Science and Engineering,couldnt find,2004,0,0.0,2004-10-01,1,0.06069171932158297
10401,Copolymerization of Olefin and Nitrile Monomers,"Sang-Young A Shin, Leonardo C Simon, Joao BP Soares",Polymeric Materials Science and Engineering,couldnt find,2004,0,0.0,2004-01-01,1,0.0580470737913486
10403,A Monte Carlo model to describe the detailed chain topology of branched polyethylene made with two single-site catalysts.,"LC Simon, JBP Soares",Polymer Preprints,couldnt find,2003,0,0.0,2003-01-01,1,0.054862468059522024
10409,Organized structures in a turbulent plane jet: topology and contribution to momentum and heat transport,"RA Antonia, AJ Chambers, D Britz, LWB Browne",Journal of Fluid Mechanics,Cambridge University Press,1986,115,3.3424908424908426,1986-11-01,116,3.3715559802516326
10410,Local isotropy and large structures in a heated turbulent jet,"KR Sreenivasan, RA Antonia, D Britz",Journal of Fluid Mechanics,couldnt find,1979,104,2.5062722831110524,1979-10-01,105,2.5303710550640433
10411,Investigation of the relative merits of some n-point current approximations in digital simulation: Application to an improved implicit algorthm for Quasi-reversible systems,Dieter Britz,Analytica chimica acta,Elsevier,1987,61,1.7816275906217494,1987-01-01,62,1.810834600304073
10413,Implicit calculation of boundary values in digital simulation applied to several types of electrochemical experiment,"D Britz, J Heinze, J Mortensen, M Störzbach",Journal of electroanalytical chemistry and interfacial electrochemistry,Elsevier,1988,53,1.5977039973571194,1988-01-25,54,1.6278493557978198
10414,Damping of Crank–Nicolson error oscillations,"Dieter Britz, Ole Østerby, Jörg Strutwolf",Computational Biology and Chemistry,Elsevier,2003,52,2.9326328800988875,2003-07-01,53,2.9890296662546354
10415,Kinetics of the deuterium and hydrogen evolution reactions at palladium in alkaline solution,"Todd Green, Dieter Britz",Journal of Electroanalytical Chemistry,Elsevier,1996,48,1.9533950273163119,1996-08-29,49,1.9940907570520683
10416,Thermodynamics of cation exchange of hydrous zirconia,"D Britz, GH Nancollas",Journal of Inorganic and Nuclear Chemistry,Pergamon,1969,44,0.8571276084752094,1969-12-01,45,0.8766077813951005
10417,Further comparisons of finite difference schemes for computational modelling of biosensors,"Dieter Britz, Romas Baronas, Evelina Gaidamauskaitė, Feliksas Ivanauskas",Nonlinear analysis: modelling and control,Vilniaus universiteto leidykla,2009,38,3.1091683479040575,2009-01-01,39,3.1909885675857432
10418,Lecture notes in chemistry,J Hinze,The Unitary Group for the Evaluation of Electronic Energy Matrix Elements,Springer‐Verlag,1981,35,0.8697576252723311,1981-01-01,36,0.8946078431372548
10419,Electrochemical digital simulation by Runge-Kutta integration,D Britz,Journal of electroanalytical chemistry and interfacial electrochemistry,Elsevier,1988,30,0.904360753221011,1988-01-25,31,0.9345061116617114
10421,Elimination of ir-drop in electrochemical cells by the use of a current-interruption potentiostat,"D Britz, WA Brocke",Journal of Electroanalytical Chemistry and Interfacial Electrochemistry,Elsevier,1975,29,0.6279663028001898,1975-01-25,30,0.6496203132415758
10422,Reference values of the chronoamperometric response at cylindrical and capped cylindrical electrodes,"Dieter Britz, Ole Østerby, Jörg Strutwolf",Electrochimica acta,Pergamon,2010,28,2.631307929969104,2010-08-01,29,2.725283213182286
10423,Reference values of the diffusion-limited chronoamperometric current at a microband electrode,"D Britz, K Poulsen, J Strutwolf",Electrochimica acta,Pergamon,2005,28,1.8120567375886525,2005-10-10,29,1.87677304964539
10424,"Numerical stability of finite difference algorithms for electrochemical kinetic simulations: matrix stability analysis of the classic explicit, fully implicit and Crank …","Lesław K Bieniasz, Ole Østerby, Dieter Britz",Computers & chemistry,Pergamon,1995,27,1.0457342954159594,1995-06-01,28,1.0844651952461801
10425,100% ir compensation by damped positive feedback,D Britz,Electrochimica Acta,Pergamon,1980,27,0.6681808936199064,1980-11-01,28,0.6929283341243474
10426,Electrochemical digital simulation: incorporation of the Crank—Nicolson scheme and n-point boundary expression into the Rudolph algorithm,Dieter Britz,Journal of Electroanalytical Chemistry,Elsevier,1993,26,0.9358974358974359,1993-06-15,27,0.9718934911242604
10427,Structure of large-scale vorticity in a turbulent far wake,"DK Bisset, RA Antonia, D Britz",Journal of Fluid Mechanics,Cambridge University Press,1990,26,0.8505108442373185,1990-09-01,27,0.8832227997849077
10428,Reference values of the diffusion-limited current at a microdisk electrode,"D Britz, K Poulsen, J Strutwolf",Electrochimica acta,Pergamon,2004,24,1.4675825096331043,2004-11-15,25,1.528731780867817
10429,Higher-order spatial discretisations in electrochemical digital simulations. Part 4. Discretisation on an arbitrarily spaced grid,"Dieter Britz, Jörg Strutwolf",Computational biology and chemistry,Elsevier,2003,24,1.353522867737948,2003-07-01,25,1.409919653893696
10430,High order spatial discretisations in electrochemical digital simulation. 2. Combination with the extrapolation algorithm,"Jörg Strutwolf, Dieter Britz",Computers & chemistry,Pergamon,2001,24,1.226890756302521,2001-09-01,25,1.2780112044817928
10431,"Some numerical investigations of the stability of electrochemical digital simulation, particularly as affected by first-order homogeneous reactions","Dieter Britz, Ole Østerby",Journal of Electroanalytical Chemistry,Elsevier,1994,23,0.8543659678404233,1994-04-25,24,0.8915123142682678
10432,On the electrochemical observation of a second-order decay of radicals generated by flash photolysis or pulse radiolysis,"D Britz, B Kastening",Journal of Electroanalytical Chemistry and Interfacial Electrochemistry,Elsevier,1974,23,0.49490066615575073,1974-10-10,24,0.516418086423392
10433,High-order spatial discretisations in electrochemical digital simulation. 1. Combination with the BDF algorithm,"Dieter Britz, Jörg Strutwolf",Computers & chemistry,Pergamon,2000,22,1.0699533644237176,2000-09-01,23,1.1185876082611592
10434,Stability of the backward differentiation formula (FIRM) applied to electrochemical digital simulation,Dieter Britz,Computers & chemistry,Pergamon,1997,21,0.8666892808683853,1997-01-01,22,0.907960199004975
10435,Higher-order spatial discretisations in digital simulations. Algorithm for any multi-point first-or second derivative on an arbitrarily spaced grid,D Britz,Electrochemistry communications,Elsevier,2003,20,1.1070670306339097,2003-03-01,21,1.1624203821656052
10436,Minimum grid digital simulation of chronoamperometry at a disk electrode,"Dieter Britz, Ole Østerby, Jörg Strutwolf",Electrochimica acta,Pergamon,2012,19,2.221332479180013,2012-09-01,20,2.3382447149263292
10437,Digital simulation of thermal reactions,"Dieter Britz, Jörg Strutwolf, Ole Østerby",Applied Mathematics and Computation,Elsevier,2011,18,1.9076655052264806,2011-10-15,19,2.0136469221835074
10438,A comparison of methods of computing power spectra of LDA signals,"D Britz, RA Antonia",Measurement Science and Technology,IOP Publishing,1996,18,0.7277359326539655,1996-07-01,19,0.7681657066902969
